pid,name,username,num_ctx_switches,memory_info,cpu_percent,memory_percent,nice,create_time,utime,stime,cutime,cstime
105,amfid,root,"pctxsw(voluntary=140320876530882, involuntary=0)","pmem(rss=4112384, vms=34498162688, pfaults=6746, pageins=27)",0.0,0.04787445068359375,0,1681319932.665723,0.729849408,0.231571056,0.0,0.0
107,remoted,root,"pctxsw(voluntary=140320876528298, involuntary=0)","pmem(rss=2412544, vms=34497236992, pfaults=1530, pageins=68)",0.0,0.028085708618164062,0,1681319932.667907,0.014418975,0.045664824,0.0,0.0
109,keybagd,root,"pctxsw(voluntary=140320876527921, involuntary=0)","pmem(rss=1585152, vms=34466070528, pfaults=1164, pageins=16)",0.0,0.018453598022460938,0,1681319932.670413,0.007324497,0.024926272,0.0,0.0
110,softwareupdated,_softwareupdate,"pctxsw(voluntary=140320876528404, involuntary=0)","pmem(rss=3579904, vms=34499612672, pfaults=2727, pageins=28)",0.0,0.041675567626953125,0,1681319932.67187,0.083671952,0.071452376,0.0,0.0
112,watchdogd,root,"pctxsw(voluntary=140320876528220, involuntary=0)","pmem(rss=1863680, vms=34458132480, pfaults=1176, pageins=30)",0.0,0.021696090698242188,0,1681319932.673539,0.010507579,0.030819152,0.0,0.0
116,mds,root,"pctxsw(voluntary=140320876643392, involuntary=0)","pmem(rss=26058752, vms=34571268096, pfaults=83455, pageins=596)",0.0,0.3033638000488281,0,1681319932.678561,3.392358144,6.73327872,0.0,0.0
117,iconservicesd,_iconservices,"pctxsw(voluntary=140320876528156, involuntary=0)","pmem(rss=3252224, vms=34497474560, pfaults=2388, pageins=4)",0.0,0.037860870361328125,0,1681319932.678995,0.045660248,0.022855628,0.0,0.0
118,kernelmanagerd,root,"pctxsw(voluntary=140320876544197, involuntary=0)","pmem(rss=8839168, vms=34515382272, pfaults=117284, pageins=1123)",0.0,0.10290145874023438,0,1681319932.680455,3.733505792,2.398080512,0.0,0.0
119,diskarbitrationd,root,"pctxsw(voluntary=140320876532266, involuntary=0)","pmem(rss=3104768, vms=34497007616, pfaults=6204, pageins=15)",0.0,0.036144256591796875,0,1681319932.681499,0.182414176,0.181132368,0.0,0.0
122,coreduetd,root,"pctxsw(voluntary=140320876549288, involuntary=0)","pmem(rss=13381632, vms=34519805952, pfaults=20236, pageins=1400)",0.0,0.15578269958496094,0,1681319932.684969,6.653968896,0.386348384,0.0,0.0
123,syslogd,root,"pctxsw(voluntary=140320876529792, involuntary=0)","pmem(rss=765952, vms=34467835904, pfaults=1229, pageins=5)",0.0,0.008916854858398438,0,1681319932.686451,0.03673742,0.076646064,0.0,0.0
126,thermalmonitord,root,"pctxsw(voluntary=140320876527811, involuntary=0)","pmem(rss=942080, vms=34457522176, pfaults=943, pageins=12)",0.0,0.010967254638671875,0,1681319932.689173,0.004881045,0.018935484,0.0,0.0
127,opendirectoryd,root,"pctxsw(voluntary=140320876601364, involuntary=0)","pmem(rss=7880704, vms=34512236544, pfaults=51520, pageins=793)",0.0,0.09174346923828125,0,1681319932.690657,2.346702592,1.887874816,0.0,0.0
128,apsd,root,"pctxsw(voluntary=140320876542183, involuntary=0)","pmem(rss=11501568, vms=34509770752, pfaults=10582, pageins=164)",0.0,0.1338958740234375,0,1681319932.691719,1.34123456,0.407688768,0.0,0.0
130,launchservicesd,root,"pctxsw(voluntary=140320876544938, involuntary=0)","pmem(rss=6713344, vms=34499379200, pfaults=9561, pageins=2)",0.0,0.07815361022949219,0,1681319932.694045,0.902599616,0.391298016,0.0,0.0
131,timed,_timed,"pctxsw(voluntary=140320876528299, involuntary=0)","pmem(rss=3588096, vms=34497581056, pfaults=1740, pageins=15)",0.0,0.04177093505859375,0,1681319932.695516,0.030595574,0.041597756,0.0,0.0
132,usbmuxd,_usbmuxd,"pctxsw(voluntary=140320876530265, involuntary=0)","pmem(rss=3551232, vms=34503553024, pfaults=2975, pageins=280)",0.0,0.04134178161621094,0,1681319932.696157,0.074027856,0.118699512,0.0,0.0
133,securityd,root,"pctxsw(voluntary=140320876542464, involuntary=0)","pmem(rss=5369856, vms=34501615616, pfaults=9821, pageins=62)",0.0,0.06251335144042969,0,1681319932.696774,1.029596416,0.450308576,0.0,0.0
134,auditd,root,"pctxsw(voluntary=140320876527708, involuntary=0)","pmem(rss=856064, vms=34449084416, pfaults=870, pageins=2)",0.0,0.009965896606445312,0,1681319932.697287,0.004719826,0.008590205,0.0,0.0
